authorDisplayName,textDisplay,likeCount,publishedAt
@Andrew-sx4re,"I watched an youtube video on Quest 3 and then on my PC monitor for comparison. you don't want to have a chunky headset on for 2D tasks(with low resolution because of the headset), it's way better on a 4k monitor. So you are paying a lot to downgrade the real monitor experience(even with Quest 3). the only way it's worth it for now is if you have 3D immersive top games, because those are better than looking at a 2D screen, that's when you will consider it's worth the effort to put the headset on. Same for skype video calls, no need for avatars, use a monitor.",0,2024-04-29T17:52:18Z
@SpxrtanJDM,it’s not becoming mainstream till that battery is integrated,1,2024-04-29T08:19:15Z
@Old-School-Liberal,"The major problems are nothing can be connected to it. No hard-drives,memory cards,HDMI for Xbox or Switch. It needs image stabilization like in cameras it’s too shaky.",0,2024-04-28T18:30:24Z
@kwesigaalex4765,Very well explained 😊,0,2024-04-28T17:43:44Z
@imhisgrandson_1345,I just have one concern. I just moved to NYC and i wonder is that lock gonna lock it on my head good because i don’t want someone to snatch it off my head on the train and run 😭,0,2024-04-28T17:15:48Z
@minisculex3,I’ll get it once it reaches 3rd gen,0,2024-04-28T15:53:58Z
@rakeemwilliams6426,I could see this being used in the design industry. 3d drawing is getting bigger and it could be interesting for presentations,0,2024-04-28T10:15:16Z
@StelmachsWorld,Problem with personas is the eyes aren’t accurate and just have a flat blank stare.,1,2024-04-27T20:22:10Z
@q.l5480,"I did a demo today and I was absolutely impressed by it. The cost, bulkiness, and the fact that battery is not built in and doesn't last long are some of the factors that I believe are holding this back from becoming mainstream. Those were the reasons I didn't make a purchase.",0,2024-04-27T05:08:10Z
@wiliamlin5953,......,0,2024-04-26T22:40:26Z
@Lopsided_Butterfly,"Ok, as someone with ADHD who gets distracted easily, it seems like having to look at a button to control it would be near to impossible for me XD",0,2024-04-26T18:04:53Z
@Garush,Bro u got a windows wallpaper on your mac?,0,2024-04-25T22:22:53Z
@cadegcn,You should review everything. You’re so damn good at it,0,2024-04-25T19:13:33Z
@NateClay,I wouldn't buy this if I made $1 million dollars a year.,3,2024-04-25T11:43:12Z
@thewrighttools8592,You're one of the few popular channels I watch.  I usually can't trust someone with over 200k subscribers. You deserve to be so successful.,0,2024-04-24T18:50:45Z
@faerieknight2298,"Personally, I have and use a Meta Quest 2 as my daily driver VR headset. As well as my ""virtual desktop"" option. It was expensive, but cheaper then Apple's offerings, and I've been pretty satisfied. But I do agree that the Vision Pro's capabilities do sound pretty neat.",0,2024-04-24T03:07:07Z
@JohnSmith-d1u,I would never spend thousands on that piece of crap.  It's a Gen Z's wet dream,1,2024-04-23T21:19:14Z
@matrixmodexp,The cable is definitely removable,2,2024-04-21T23:33:23Z
@saintpiff,34:40 🤣🤣 i know the people who developed the face scan in 2k are sick to their stomachs hearing that,0,2024-04-21T18:37:16Z
@davidhelton497,"This is a sad video of how they are Fixing to implement chips into our brains. I’ve spoke this 20 years ago when technology wasn’t really popular yet. Mark of the beast, people will except it likes its cool and Our leaders will make sure everyone has one, More than likely, they’ll probably give them away.",0,2024-04-21T15:03:32Z
@aeoh2000,BASE ON MY EXPERIENCE IT WILL BE PHASE-OUT IN THE NEXT ONE OR TWO YEARS REMEMBER THE WINDOWS IN NOKIA SAME FAITH WITH THESE.,1,2024-04-21T08:28:44Z
@immortalsun,Typing is probably not great on this thing. Hopefully one day we’ll get sensors that can allow for a projected keyboard within your vision that you can type on with your fingers exactly like you’d use a real keyboard.,0,2024-04-21T07:28:13Z
@Sharky-1507,"15:01 ""if its a URL that you can actually say it out loud""",0,2024-04-21T06:49:20Z
@frankiecuellar,Just to show you what better Apple or Android look what phone hes using the end lol,0,2024-04-20T21:32:03Z
@frankiecuellar,"This is thing is so stupid an wayyy over price! I'm a tech reviewer and I'm telling you the quest 2, which is only $200 now. Does everything that does. and n more! N funner n lighter. And I'm telling you it's a lot better to have a VR headset that has controllers. And if you just wants to use your hands like the Apple VR it does it as well but it's just better having controllers for the fun games that you can playhat way you can play games. And even as old as the quest 2 it even does the hands controlling as well but it's just a lot better to have controllers. But a lot of people think that the main reason for the The Apple VR is so cool and different is because it has no controllers which is completely wrong The quest to can do the same thing you could just use your hands if you want. But it sucks you want to have controllers because you can play games with fun games. I love watching movies laying down with are playing games",1,2024-04-20T21:15:03Z
@kuski,"I don't even want to speak on the phone, let alone FaceTime them. Even with that avatar. :D And I know there's at least 5,5 millions who feel the same way. How do I know you ask? Well, Because I'm from Finland.",0,2024-04-20T19:25:46Z
@MostHighEmperorPalpatine,I can buy this rn… but why? Why do I need it… I was hoping by the end you’d give me a reason 🤔 I feel it’s just for people who have nothing else to spend money on 🤷‍♂️,1,2024-04-20T18:31:52Z
@Chrijss,Black mirror vibes ..,0,2024-04-20T10:39:40Z
@tituspullo3946,"They've been trying to push this dumb form factor on us for three decades. I remember the big heavy virtual boy which just was gluing a low resolution tv to your face.  I know someone that was working on Meta's attempt at this (they've all been racing each other to try to capture the market before each other... they being the ""tech companies""). Then the Oculus, and that generation. etc etc.  I don't care how good it is, no interest.  Maybe some people will love it. I don't see it going main stream for the same reason that touch screen computing only works on simple hand held devices.",0,2024-04-20T05:14:57Z
@dvidsilva,much cheaper and way more enjoyable to do acid instead,0,2024-04-19T22:37:15Z
@johnb4183,Mind / brain programmer ?,0,2024-04-19T21:16:31Z
@giant0909,"one day, there will be a version of vision pro that looks like the device in The Three Body Problem series 😧",0,2024-04-19T20:21:40Z
@bleachparade,if I accidentally misclicked and it put me center stage in a STEVE JOBS THEATER I would have a literal panic attack 😭,0,2024-04-19T16:45:49Z
@PDVism,"In short, a toy for those that don't *have to work* for a living or who's IQ is measured in 2 digits.",2,2024-04-19T14:06:20Z
@draegoth,The handful of apps are really cute for the 4k price tag lmao what a joke.,2,2024-04-19T09:44:20Z
@martinfischernielsen2595,"I know this is not a shared opinion, amongst tech-geeks, but am I the only one, that thinks this is beyond pointless? Technology like the apple vision pro, is like automotive racing, for instance Porsche Motor Racing, came up with a car that broke multiple lap records, when they were told that the company was now"" restriction free"" and made the 919 Hybrid Evo. To me, this is what Apple has now done. Made an insane feat of technological engineering, but for what purpose. No right mind, no matter income or sustained wealth, would ever really buy the product unless forced to. I have been an admirer of Apple since the very first iPhone in 2008, But this has gone way beyond anything I've ever imagined. To pay, what, 4000 USD for a pair of googles that show you VR content, like any other lower priced goggle...",1,2024-04-19T06:50:17Z
@wickdlyawesome2315,It only costs 8k in Germany surely everyone can afford this,0,2024-04-18T16:42:41Z
@artificialintelligence-m5p,I want to become youtuber like you. You can guide me,0,2024-04-18T12:58:59Z
@aurthorthing7403,This sounds creepy AF!,0,2024-04-18T11:38:12Z
@ReadingWithShep,Pretty soon we will go to the feelies in brave new world.,0,2024-04-18T05:36:36Z
@diegotapiasilva7349,"It's not vr, its ar",0,2024-04-18T05:24:20Z
@davidsabaterrealestate7777,📣🦧,0,2024-04-17T23:48:55Z
@Crosswalker.,"I imagine this to be a really successfully mass product in the future IF they make it way smaller (maybe like googles glass), cheaper, longer battery life and still visually as sharp or maybe even better 🤔 but for now its just too big, too heavy, too expensive and 2-4 hrs battery life is just not enough... This can be the smartphone replacement of the future if made well...",0,2024-04-17T17:51:42Z
@TheGio777gio,"But why? ... The engineering is awesome, but all this is just so unnecessary, depressing, dystopian, and expensive, and a clear indication of how big companies are going all in to make sure they will always be there between you and the rest of the world, filtering it for you, showing you what they want you to see.",14,2024-04-17T15:34:41Z
@ROBDEWAND,so wait you cant wear glasses inside of the vision pro ? Thats a huge oversight as the occulus quest does have the ability to be worn whit glasses perfectly imo.,0,2024-04-17T14:36:57Z
@ArtThingies,"I think they should make a control mode where the control locks to the last interacted object (or maybe with exceptions like panel resize) and you switch to control the thing you are looking at only when you make a swipe gesture with your finger, and then it locks to that control. It could be toggled, but I think some people might find this a little easier to fix that ""it always controls only exactly what you are looking at"" vibe",0,2024-04-17T14:08:13Z
@kisaragi-hiu,"Waiting for Valve to manage to make Vision Pro for the masses: maybe less expensive, running Linux (SteamOS), without having to buy into Apple's ecosystem.

The Vision Pro, despite being a bit of a vanity product, looks absolutely incredible. It has the same frustrating edges as other Apple products (if Apple didn't lock down app distribution there'd already be 3rd party YouTube apps), but it still looks incredible.",1,2024-04-17T11:55:35Z
@ragenarosER,This is that one item that will be fun 2-3 days and u ll get bored,1,2024-04-17T08:54:23Z
@vukkumsp,Apple being Apple,0,2024-04-17T07:52:48Z
@poopscoop9016,"Actually seems pretty impressive. Price, capabilities, weight, etc.-wise it’s deffo not there yet, but we ARE getting there, this is basically a public beta to push the tech forward",0,2024-04-17T02:11:34Z
@staciemohler4624,"People with a lazy eye hearing that they got to look at it for it to work ""I'm like what he say fuck me for""",0,2024-04-17T02:08:34Z
@JustBuyTheWaywardsRealms,This thing look like the perfect wc companion but it cost too much sadly,0,2024-04-17T00:43:41Z
@SuchiththaW,"I feel that this whole spatial computing is a way of avoiding the more nebulous term ""Mixed Reality"" for things that are halfway between Virtual and Augmented Reality.",1,2024-04-16T23:11:50Z
@bagthecadran,The persona feature is cool but they should lean more into what a persona means. A representation of yourself which isn’t always like reality. Let the furries turn it into the fursona feature.,1,2024-04-16T22:57:50Z
@Zachary-d5k,"Apple Vision Pro, don’t buy this product. Why u might ask, cuz it’s useless, it’s impractical, it went to far, and basically a iPhone but into a VR headset. So the question remains…..what’s the use of this product??? It’s a VR IPhone 🥽📱",0,2024-04-16T22:55:25Z
@sidthesloth12,"Whens the last time you heard someone use the term ""Daisy-Chain""...i like this guy, whoever he is",0,2024-04-16T15:39:54Z
@AnnaCurser,"for someone living in a country where people and politicians just realised that the interenet is a thing, this is just black magic",0,2024-04-16T15:21:23Z
@knate44,"I think they are over thinking it with the persona, I kind of wish it just did simple cartoony eyes to save battery and computing power, and would probably help with the uncanny Valley of trying to recreate photorealistic copies of your eyes on a screen.",0,2024-04-16T14:35:23Z
@blablabob47,"The vision pro seems like it would be super fun to use and I would be obsessed!
For like a week.",0,2024-04-15T21:18:16Z
@avivat3010,"I always love listening to your reviews, Marques. Honestly. I'm not really into technology. You are honest, highly organized, clear, and concise and by the time your review is over I feel I know everything I need to make a decision about whether to purchase or not. If just want to find out about something you are my first go to. Thank you  so much for your great reviews.",1,2024-04-15T02:03:13Z
@juuvve,Can you connect with other people and have them in same room?,0,2024-04-14T07:12:16Z
@itzashan2584,"Why am I still here, knowing I can't even afford it 😢",0,2024-04-14T00:25:19Z
@anthonylee5982,I'll pass... Thanks...,0,2024-04-12T20:07:50Z
@paolo567,Killer App is watching sports and concerts. Also travel industry will be highly impacted,0,2024-04-10T15:48:20Z
@prz98,5:21 im pretty sure there’s some option to turn them off in settings. Cutting off power in the middle of running the device can’t be the only option,0,2024-04-10T11:46:08Z
@AdeSinica,Deffinately people with glasses are not included in the target group,0,2024-04-08T22:32:12Z
@imnicelikethat,35:33 nice ad marques you think you slick with these subliminal ad placements 😂😂,2,2024-04-08T15:12:23Z
@Ghostcat8,"If you have it, buy one, dont open, but it in your storage and sell it for 200-300k in 10-15 years",2,2024-04-08T11:33:45Z
@keidwyn,I can imagine that for those who suffer from paralysis of the body in some way this would be so freeing for them,0,2024-04-08T04:01:19Z
@prinzexisalowqualityytber,crazy how this video got this many views in such a short amount of time,0,2024-04-07T15:17:55Z
@beeonthyme5760,"As a housebound disabled person,  it's worth it because you are able to be excited and passionate about the world around you,  even if you can't walk anymore",612,2024-04-06T11:34:04Z
@ChrisWilliams-vm1do,"Spatial Computing?  😂. Whatever. I have no interest in working with something hanging off my head being uncomfortably distracting.  I’m sure there some very specific applications that this may be a great device for, but for the average user, no. You want to move these off the shelf fast, like XBOX or Sony Play Station fast, bring on the games!",0,2024-04-05T19:56:45Z
@teephud369,Can't wait to see the nerds walking down the street with these things on...,0,2024-04-05T18:11:36Z
@transgreaser,Excellent breakdown. Probably won’t be able to ever try but super cool to experience it a bit through your eyes. Really great breakdown. 🤙,1,2024-04-05T05:55:11Z
@sarahmawia7344,Marques brownlee I am here I am using it now,2,2024-04-04T17:14:21Z
@DriftArcana,"You know what would be really cool? Some sort of haptic gloves to make the augmented reality even more “real.” 
Somehow, while wearing the gloves, when you reach out to something, you actually feel like you’re holding or touching an object - via some ‘constraining’ or ‘vibratory effect’ within the gloves.",0,2024-04-03T03:18:36Z
@DennisJohns615,Imma wait for the temu version,0,2024-04-03T00:07:37Z
@mrlij6534,"wow. thats a lot of view sir. this brotha here is smart. talk about  something everyone in the world relates to, Tech and its evolution. But you also do it extremely well, and thats probably the most important part. Bravo- i havent seen anyone on youtube messing with your views , its nutz",2,2024-04-01T23:27:33Z
@Jegedekennel-os4ig,what if you are cross eyed,7,2024-04-01T22:42:00Z
@IRRoy-69,"I bought the Samsung S24 Ultra, so obviously, i will never be able to buy anything ever again, but I love your tech reviews.",0,2024-04-01T22:36:43Z
@FerhatOrhanMantici,"Nice, but is it really necessary?",0,2024-03-31T13:33:17Z
@johnaguilera7771,lol no YouTube app what is it an iPhone 4? 😂 I’ll wait till they get it right,0,2024-03-31T13:23:08Z
@cassiamurray5253,Pin please!,0,2024-03-31T05:50:53Z
@kathyclem-tb6ct,I want a painter app,0,2024-03-30T21:07:16Z
@dinosore4782,bro called it 2k face scan looking like a nintendo 64 character,0,2024-03-30T16:29:26Z
@kaberlini,Damn this video was really interesting and super well edited! Thank you for the immersive experience 😊,2,2024-03-30T09:42:38Z
@kieding123,Do you still use it?,0,2024-03-30T01:51:29Z
@v1n88,"This Guy will Criticize Apple Because they dont pay Him, but he loves to hide bad about Samsung ykwim",2,2024-03-27T05:17:47Z
@stephenyeboah7430,what is it for,2,2024-03-27T02:10:59Z
@gksdgr,"Η γνώμη μου είναι ότι, θα γίνει ένα από τα καλύτερα εργαλεία στην εξυπηρέτηση των ανθρώπων και μάλιστα πιστεύω ότι τα επόμενα χρόνια θα αντικαταστήσει στην διδασκαλία τους εκπαιδευτικούς κατά 90% περίπου. Επίσης πιστεύω ότι έρχεται και το τέλος των κοινωνικών ανθρώπινων σχέσεων όπως τις γνωρίζουμε σήμερα.",1,2024-03-26T15:36:42Z
@t.j.hunter1149,"""If it's an URL you can actually say out loud."" lmao",1,2024-03-26T10:23:22Z
@stevecausey545,I think those would let a person walk right out into busy traffic,0,2024-03-26T01:59:09Z
@FlatEarthDenier,"Really needs controllers as an additional thing, it’s such a waste that this thing is incapable of playing any real vr games",0,2024-03-26T00:13:38Z
@FlatEarthDenier,It’s really obvious the gen 3 version will be the offical release of this product. This version is clearly a beta model,0,2024-03-26T00:12:52Z
@WhiteTigerOnYoutube,"If you're almost uni age and reading this, go to physiotherapy college. Plenty of newly arthritic fatties will be looking for therapy by the time you graduate. Yeah, and buy shares in pharmaceutical companies making high blood pressure and diabetes meds.",0,2024-03-25T22:20:19Z
@WhiteTigerOnYoutube,Burglars no longer need to wait  till you leave home 😂,0,2024-03-25T22:11:08Z
@Foxy._.2004-3,What if you have a lazy eye ? 😂😂😂,0,2024-03-25T17:50:36Z
@tao-mkj,the fact that you didn’t even once mentioned gaming saddens me. so much of this tech could be used to make amazing gaming experiences but Apple has always shunned gaming and viewed it as a second class citizen,0,2024-03-25T14:02:47Z
@KarimY-119,the outside display is quite dim even for white skin,0,2024-03-24T20:17:44Z
@Olive_Chap,The most order this thing will get is from US DOD they will use this any day over BAE 500k helmet with way better visual quality,0,2024-03-24T12:05:23Z
@pavelsoloway3675,"It looks just like any of these Chinese AR glasses, but with somewhat better controls",0,2024-03-23T22:18:43Z
@Nongwadla,"Once Samsung takes on this space it's going to be amazing especially if they integrate connectivity with all their other devices; smart TVs, smartphones and all...",0,2024-03-23T17:03:28Z
@88SZALASIFERENC,Nice  futuristic options in it but not 4K nice.,0,2024-03-23T03:05:37Z
@40MPG,Definitely can see this being outdated already,7,2024-03-20T18:42:00Z
@no_handle06,there might not be killer apps. i know a bunch of killer websites tho.,0,2024-03-20T13:05:23Z
@Dep1369,Ok am buying the Meta quest,1,2024-03-19T21:25:37Z
@Dogeatingbroadcast,thank you for this review.,1,2024-03-18T23:48:41Z
@silence3363,Isn't that AR and not VR?,0,2024-03-17T21:16:25Z
@rayseanw,🔥🔥🔥 appreciate this video,0,2024-03-16T18:15:54Z
@breadandbutter0080,ecosystem is a downside when it comes to apple not a plus,0,2024-03-16T05:25:29Z
@god-son-love,The black orange site is the killer app.,1,2024-03-15T22:11:16Z
@juancp3535,How can i setup the external camera for more quality? ( 240p at now ),0,2024-03-15T16:21:59Z
@mat-w1y,وريا,0,2024-03-15T03:37:23Z
@makerblue,"No YouTube or Netflix app is almost a deal killer, almost",0,2024-03-15T00:25:17Z
@fadeahmad1828,"I think it’s not good , why because this app belong to for one person. If you have a big family you should have mane app 🤔",0,2024-03-14T06:24:26Z
@Mary-bs3rq,Well Done!  It was a pleasure watching.  Thanks!,2,2024-03-13T05:55:47Z
@Kennybooy9,Really great review.  12/10. 🥂,1,2024-03-12T23:41:14Z
@angelachristina.v,I think this is a sad moment for humanity… the implications of this plus AI are infinite. great review though!,0,2024-03-12T03:35:14Z
@Nujituu,Bruh 3.5K for that no way!,0,2024-03-12T01:25:39Z
@christopherlmoo,The future is coming,0,2024-03-11T20:31:18Z
@Sarnoirx,so whats the use of this thing exactly?!,0,2024-03-11T19:37:53Z
@jordanhallman1,The implications of this are insane. Just think about how you can apply filters to people around you to make everyone look like super models. Or make everyone look like bowser. In real time. This is going to change the way we live. Possibly how we treat each other.,0,2024-03-11T14:32:57Z
@subhas429,I can't buy still watching,0,2024-03-11T07:47:12Z
@daymenleo6895,Dunno on all this tech i hear Ipads go for 100-150 used its as large as a VR screen,0,2024-03-10T21:50:26Z
@reidwallace4258,"I really thought the tv stand was the most confused by mac people I'd ever get, but no... once again, yall fuckin blow my mind.",0,2024-03-10T20:20:01Z
@hkamobile,"One important question, we may wonder!   How many hours of Vision Pro we can use,  until we used up our eyes.   
Simple down to, what wave of light, is going into user's eyes",0,2024-03-10T15:44:30Z
@uptownmobilecardetailing,35:33 That’s the most subtle FedEx ad I have ever seen,0,2024-03-10T15:15:40Z
@davidwilliams4239,"I just don't see the value for the cost justifying itself. I mean, this is a very, very, expensive piece of equipment. If people are happy with it, cool, but it seems like it's a niche thing and made for those with lots of disposable income and not the general public.",0,2024-03-10T10:41:40Z
@Lydianon,What's the point of all the regular apps? The ones without 3D functionality? The headset is just useless for them.,0,2024-03-10T06:45:03Z
@9to5Vision,So good!,0,2024-03-10T04:53:57Z
@michaeldolton7868,i like the look of the AVP,0,2024-03-09T01:52:37Z
@aulait3362,RIP my neck,0,2024-03-07T18:52:55Z
@itgoose597,I am super impressed with your video and with the tech. Both are best-in-class.,2,2024-03-07T14:55:50Z
@rd-pd8xb,I want it just so I can have a pretend race car in my house.,0,2024-03-07T06:22:13Z
@NumNumbat,"Just what we need, soulless corporation tracking our microexpressions and eye glances.  No wonder they're pushing this",0,2024-03-07T02:20:14Z
@JustMilantra,Imagine if google glass actually buckled down and kept production going,0,2024-03-06T14:37:47Z
@ahmedelsayed6359,I feel that this video is a paid advertisment.,0,2024-03-06T13:12:29Z
@denish-themenace,Will it blow my head off like my ex did?,0,2024-03-06T11:43:02Z
@ThomasCollectables,"No Netflix, spotify or youtube. So the most important apps aren't available. Got it.",0,2024-03-06T10:37:06Z
@schmetterling4477,"The only killer app I can see here is the ability to impersonate someone you aren't. Here is the problem: when I talk to you, I want to talk to YOU. You can be the nicest person in the world, but if you pull a fake avatar on me even once, then you are automatically in my liars' bin and you will never get out of there.",0,2024-03-06T08:27:47Z
@YAMOTHAS,"NOT THE ONLY WAY TO TURN OFF , it shuts off like iphone hold LEFT TOP BUTTON AND RIGHT SHUTTER BUTTON. It will pop up on screen and you will see the normal slide shutoff sequence",1,2024-03-06T06:28:23Z
@jjlad5037,"For an old fart like me, what possible use could I have for this gadget?",0,2024-03-06T03:27:51Z
@Aviationatmsp,Three more years until 2027 crazyyyyyyyy,0,2024-03-06T02:18:00Z
@Aviationatmsp,I can’t wait till I’m thirteen 😊😊😊😊😊😊,0,2024-03-06T02:17:08Z
@andyb9664,"Despite any cons in the list, this product is just incredible 👀",0,2024-03-05T21:54:49Z
@randallolson7630,"You said it calibrates to your eyes? Will it be able to do that through the lenses of my glasses? Is there enough room to accommodate a pair of glasses without touching the inside of the Vision Pro lens? Or would I need to switch to contact lenses? When I wear contacts, they are bifocal contacts. Will these work? I'm far sighted with astigmatism.",0,2024-03-05T06:21:00Z
@Zach_3080,Stupid thing to spend money on😂,0,2024-03-04T16:06:03Z
@Bluch4ese,Mane got paid so much for this video $cashman2k22 help me out,0,2024-03-04T11:12:58Z
@adamsunderland5618,"Apple should add another camera to their phone to enable you to take stereoscopic photos and videos (3d photos and videos), then you could view them on the apple vison pro.",0,2024-03-04T10:00:45Z
@DJDTM,"Awesome review, this video saved me from wasting $4,000 on another useless Apple product :)",1,2024-03-04T04:23:29Z
@suwashsinghkhadka758,Whats the use if I cant use youtube and Netflix,0,2024-03-04T02:20:18Z
@Raccoon_AW,"Imagine rewatching it in 10 years- “lol, look how bulky and awkward it is!”",1,2024-03-04T00:59:54Z
@SaintMorello,review a perc 30 next,0,2024-03-04T00:47:40Z
@dsaw-u9g,imagine a future everyone is like this wearing vision pro,0,2024-03-03T08:18:28Z
@mastertech1961able,"Nope it’s not for me, I don’t like being compromised from the real world. I don’t even wear ear buds or headsets. But that’s just me.",0,2024-03-03T03:23:34Z
@HenryJBR,I love the Apple Vision Pro,0,2024-03-03T01:19:25Z
@HenryJBR,I hope I could order a Apple Vision Pro before they ran out,0,2024-03-02T22:25:52Z
@jasonstewart998,I used my sons VR for about 40min. I was left with a headache and feeling cross eyed,0,2024-03-02T21:58:47Z
@jacky_foxboy,Imagine playing osu! with that thing,0,2024-03-02T21:14:53Z
@Vigoonline,Very cool 😎,0,2024-03-02T18:08:06Z
@AliJBR-p2r,Man you are the best,0,2024-03-02T17:06:34Z
@mmmmarkk,Im just happy; if you ever watched READY PLAYER ONE: yes we are headed there😊,0,2024-03-02T04:45:58Z
@stephanepizzo1240,"still, why would you buy this thing, what is it for?",0,2024-03-02T03:48:22Z
@CozyCognite,Hey dude always enjoy your stuff. Your reviews really help me with purchases…. but I need a Flossy Carter sign off. You think you could talk him into trying it out. Not to mention that would be one helluva collaboration ❤,0,2024-03-02T00:22:58Z
@Indianboyz1096,I didn’t know thanasis had a yt channel,1,2024-03-01T23:38:06Z
@rajeevlama7310,No matter what I am buying .. amazing technology 😮,0,2024-03-01T16:45:28Z
@nickleewilliams,"The fact that this is your second most viewed video of all time in the history of your channel (25 million within a four week time period at the time of posting this comment) says a lot about the popularity of this product. You’ve made a lot of brilliant videos in the many years you’ve been on this platform, and you gained 25 million views on this insanely fast, and it says a lot. Absolute insanity. Obviously the amount of views gained in this case is not just down to the popularity of the product, but it’s also down to the popularity of you. You’ve always made high-quality, informative, well produced and well edited videos. I love that your main goal is to inform customers of everything they need to know before making purchases or even after making purchases. You were a good egg. Keep up the hard work and I say that not just yourself Mark but to your entire team. Thank you for all you do.",206,2024-03-01T08:55:57Z
@mikecrystalrobert7898,"1year later 500,000,000$ lawsuit due to Blindness cause by wearing Apple vision pro 20hours a day",0,2024-03-01T05:28:15Z
@rupeshmalpani,Woah,0,2024-03-01T00:38:37Z
@Nitro0711,"2 Hours??? That's hilarious, my Xbox 360 controller lasts *_WAY_* longer than that! 😂😂😂😂😂😂",0,2024-02-29T22:21:18Z
@translovernavnya,A BTS video of this review would be sweet! 🙃,0,2024-02-29T19:40:42Z
@kinamod2k,"I don't care about this thing at all. I'll never buy one, but I just watched this 36 minute video...That's how good you are at this!",0,2024-02-29T15:37:27Z
@francisanyanwu5998,Watches in poverty,47,2024-02-29T05:59:00Z
@Pete0621,For the oil tycoon child with nothing to live for,0,2024-02-29T04:19:33Z
@SemeX9320,Nah I wanna pass,1,2024-02-29T02:45:05Z
@GeoffCK,What nonsense. The novelty will wear off really fast.,1,2024-02-28T19:38:44Z
@teejayman215,"If they have a batterypack anyway, why not build lighter glasses again and put the components in a box? 
Who designed these?! Lmao",0,2024-02-28T18:11:50Z
@itsdaninn,Is that your sister in the thumbnail?,0,2024-02-28T17:00:24Z
@googoo5555,"Did they created gadget that will make youth more addicted to net , thus more control over a being? On contrary ,it can be useful for individuals who’s working on the net. Instead of sitting 8-10 h at the desk,this can be useful",0,2024-02-28T14:29:29Z
@grizzlyadamblack,Just be sure if u use these not to wear them in big cities. You are warned now,0,2024-02-28T12:54:47Z
@taimoorkhanofficial0,apple is close to be Tony Stark Industry,0,2024-02-28T12:43:33Z
@taimoorkhanofficial0,people calling it odd to wear in conversation but its just the start to where it will be,0,2024-02-28T12:37:31Z
@elitealice,We’re so close to the nervgear from Sao,0,2024-02-28T12:00:25Z
@thecrazysharma,how many pages of script does this video have ?,0,2024-02-28T11:55:32Z
@samratmitrafeb14,"This is weird, and as pointless as the google glasses",0,2024-02-28T11:05:54Z
@StardustLegacy,Wonderful overview. I just did the demo at the Apple Store and you really added a LOT to my understanding.,2,2024-02-27T22:33:46Z
@MrGfpf,36:33 Pros and cons,0,2024-02-27T16:08:18Z
@ringo1029384756,"This is some pretty dystopian Black Mirror stuff, right here.",0,2024-02-27T11:46:28Z
@romer_creation,does it have night vision ?,0,2024-02-27T11:05:18Z
@TheBroDotTV,Worst product Apple has put out. Might have a lot of applications within the work environment but otherwise it's a straight no.  Horrible device.,0,2024-02-27T09:57:14Z
@Poké_Playa,im down but gonna wait for Vision Pro 2,0,2024-02-27T07:17:19Z
@Noliedude,This device both scares me and excites me lol,0,2024-02-27T04:07:24Z
@caramel7149,It's secretly an Obito Cosplay.,0,2024-02-27T02:09:38Z
@SiyandaVKhumalo,ready player 1 prequel,0,2024-02-27T00:17:04Z
@jimmydean88,That look at 29:05 had me howling with laughter haha,0,2024-02-26T21:08:37Z
@jiayeyang,It’s good innovation. But not for the average consumers yet,0,2024-02-26T20:12:52Z
@BigBillBixby,What about crosseyed people?,0,2024-02-26T15:47:40Z
@sk-wl7we,"Hi @marques, have you ever wondered that Andro-humanoid robot named Sophia handling apple vision pro, can you please make a video or provide information on that.",0,2024-02-26T14:31:16Z
@Potzten,In terms of high quality materials you propably should watch Jerry's video,0,2024-02-26T14:22:39Z
@ម៉ាប់ក្រុងសួង_Videocreator,Want play but i'm poor 😂,0,2024-02-26T12:06:03Z
@connor5837,The attached external battery makes no sense when you could just buy a separate battery pack for 20 dollars and use as needed,0,2024-02-26T11:43:38Z
@inSpaze,I found a cool social app on vision pro called inSpaze,0,2024-02-26T10:22:45Z
@Shepard-1,"So apple made their own cable again, just like the lightning jack. In the EU by law, electronic devices should come with USB-C cables to limit the E-Waste we produce. How did they get away with this bs again?",0,2024-02-26T10:01:46Z
@qubitkev,"itd be cool if they made it so you could lock what ur looking at and then look elsewhere and still controll what u were lookin at. maybe like a double click with the other hand, or making a fist while lookin at it",0,2024-02-26T08:34:48Z
@xXBobbyXx86,Lbs bro use or mention lbs for the rest of us peasants 😅 god now I have to go to Google to convert 😢,0,2024-02-26T06:13:31Z
@CasualTS,"That Facetime demo looked really cool!  But it's disturbing how the personas ""eat"" your ears.  The hair is kinda bad, but the missing ears throws it straight into uncanny valley for me.",0,2024-02-26T05:53:48Z
@dannymelton7666,One step closer to the oasis from ready player one lol😅. Can’t wait for it,1,2024-02-26T03:22:56Z
@orca717,"It's really cool, but I don't really see a reason to spend $4,000 dollars on it.",0,2024-02-25T22:13:48Z
@aviator_lovers,My brother in law was the manager of the Apple Vision Pro and he is very proud of it!,24,2024-02-25T22:13:09Z
@nothisismyhandle,"I really hope this goes the ""supersonic flight"" way.",0,2024-02-25T20:27:08Z
@GriefGuru89,Look at this distinguished gentleman look at the way he is sitting yes 🦁,0,2024-02-25T20:14:23Z
